t,total_borrow,total_tvl,utilisation,total_borrow_7dma,total_tvl_7dma,utilisation_7dma
2021-12-26,27107969717,47739893971,0.567826349,27095618803,46318305479,0.585291756
2021-12-27,27333985311,48558860261,0.562904178,27196955995,46921659277,0.57991697
2021-12-28,27288881042,47693987285,0.572166065,27272815509,47339025511,0.576277603
2021-12-29,26895440306,45880379866,0.586207882,27240328018,47254592042,0.576643593
2021-12-30,27161418527,44977943454,0.603883069,27229921507,47127353009,0.578091882
2021-12-31,26795935187,45101600998,0.594123814,27128602158,46752855737,0.580631081
2022-01-01,26584737970,45218063548,0.587922964,27024052580,46452961340,0.58214776
2022-01-02,26798724530,46158206466,0.580584182,26979874696,46227005983,0.583970308
2022-01-03,26901424759,46357652909,0.580301699,26918080332,45912547789,0.586455668
2022-01-04,26863670498,46056628237,0.583274797,26857335968,45678639354,0.58804263
2022-01-05,26868995012,46014092346,0.583929697,26853558069,45697741137,0.587717175
2022-01-06,26450590688,44394767048,0.595804246,26752011235,45614430222,0.586563057
2022-01-07,25986075500,43677818257,0.594949028,26636316994,45411032687,0.586680945
2022-01-08,25553582982,42592749739,0.599951474,26489009138,45035987857,0.588399303
2022-01-09,25079108846,41861224111,0.599101182,26243349755,44422133235,0.591044589
2022-01-10,25213382956,42510262245,0.593112854,26002200926,43872505998,0.592874754
2022-01-11,24789280942,41679860253,0.594754416,25705859561,43247253428,0.594514699
2022-01-12,25295546546,43385616962,0.583039918,25481081209,42871756945,0.594387588
2022-01-13,25927765259,44926758936,0.577111857,25406391862,42947755786,0.591717247
2022-01-14,26070921579,44112713282,0.591006983,25418512730,43009883647,0.591154098
2022-01-15,26068839553,44498846548,0.585831804,25492120812,43282183191,0.589137002
2022-01-16,25580115750,44810677061,0.570848678,25563693226,43703533612,0.58510093
2022-01-17,25707485575,44835741401,0.573370369,25634279315,44035744920,0.582280575
2022-01-18,25403530802,43414398918,0.585140678,25722029295,44283536158,0.580907184
2022-01-19,25148970547,43786250004,0.574357716,25701089866,44340769450,0.579666869
2022-01-20,24936131263,43481779922,0.573484602,25559427867,44134343877,0.57914869
2022-01-21,25002440683,42468662596,0.58872682,25406787739,43899479493,0.578822952
2022-01-22,22499657333,37860664448,0.59427529,24896904565,42951167764,0.580029165
2022-01-23,20443383573,36525401619,0.559703184,24163085682,41767556987,0.578436951
2022-01-24,20770834039,37736453966,0.550418279,23457849749,40753373068,0.575158081
2022-01-25,19959250816,36513872010,0.546621043,22680095465,39767583509,0.569655276
2022-01-26,20403911584,38717935534,0.526988624,22002229899,39043538585,0.562888263
2022-01-27,20243764835,38964230582,0.519547404,21331891838,38398174394,0.555182949
2022-01-28,19753248354,37456187091,0.527369438,20582007219,37682106464,0.546417609
2022-01-29,19739424527,37452668277,0.527049885,20187688247,37623821297,0.53681398
2022-01-30,19933455450,37806796318,0.527245294,20114841372,37806877683,0.532177138
2022-01-31,19784422783,37084271907,0.533499022,19973925478,37713708817,0.529760102
2022-02-01,19840703154,37630343892,0.527252773,19956990098,37873204800,0.526993206
2022-02-02,19978027534,38398589297,0.520280247,19896149520,37827583909,0.526034866
2022-02-03,19805926470,37150182773,0.533131333,19833601182,37568434222,0.527975428
2022-02-04,19701341620,37798075383,0.521226052,19826185934,37617275407,0.527097801
2022-02-05,20130825538,40277102315,0.499808188,19882100364,38020765984,0.52320613
2022-02-06,20104002097,41000868834,0.490331124,19906464171,38477062057,0.517932677
2022-02-07,20341441580,41554796074,0.489508877,19986038285,39115708367,0.511648371
2022-02-08,20809278470,42456534750,0.490131345,20124406187,39805164204,0.50634531
2022-02-09,21017904802,42546057760,0.494003579,20272960082,40397659698,0.5025915
2022-02-10,21440788504,42801090682,0.500940237,20506511802,41204932257,0.497992772
2022-02-11,21926368975,41512086370,0.528192411,20824372852,41735505255,0.498987966
2022-02-12,21121777400,40728907996,0.518594248,20965937404,41800048924,0.501671689
2022-02-13,20789781418,41023876324,0.506772721,21063905878,41803335708,0.504020488
2022-02-14,20679782751,40767194601,0.507265289,21112240331,41690821212,0.506557118
2022-02-15,19478165934,41150049316,0.473344899,20922081398,41504180436,0.504159055
2022-02-16,19696173640,43004226735,0.45800553,20733262660,41569633146,0.499016476
2022-02-17,19667573852,42833966784,0.459158358,20479946281,41574329732,0.493047636
2022-02-18,19253157593,40577428559,0.47447949,20098058941,41440807188,0.485374362
2022-02-19,18965539938,40076516671,0.473233243,19790025018,41347608427,0.478894218
2022-02-20,18993110770,40109693831,0.473529188,19533357783,41217010928,0.474145142
2022-02-21,18644392391,39650259278,0.470221197,19242587731,41057448739,0.468853129
2022-02-22,17444794019,38636084441,0.451515579,18952106029,40698310900,0.465734655
2022-02-23,17286734373,39416398862,0.438567065,18607900419,40185764061,0.462957731
2022-02-24,17479907411,39572038723,0.441723701,18295376642,39719774338,0.460467066
2022-02-25,16556140246,40378248731,0.410026209,17910088450,39691320077,0.451259455
2022-02-26,16783513735,41720996333,0.402279792,17598370421,39926245743,0.441123247
2022-02-27,16830039661,41841249001,0.402235594,17289360262,40173610767,0.430938448
2022-02-28,16374976025,40528406855,0.404037003,16965157924,40299060421,0.421483563
2022-03-01,17245947051,44269376009,0.389568334,16936751215,41103816359,0.412633957
2022-03-02,17697158399,44776651572,0.39523184,16995383218,41869566746,0.40644321
2022-03-03,17808802282,44957755775,0.396123026,17042368200,42638954897,0.399928828
2022-03-04,17995327344,43903385034,0.409884735,17247966357,43142545797,0.399908618
2022-03-05,17758833466,42074202466,0.422083662,17387297747,43193003816,0.402737742
2022-03-06,17931997683,42970298895,0.417311449,17544720321,43354296658,0.404891436
2022-03-07,17605737543,41775853389,0.421433343,17720543395,43532503306,0.407376627
2022-03-08,17580390765,42063833256,0.417945522,17768321069,43217425770,0.411430511
2022-03-09,17642047750,43146281399,0.408889183,17760448119,42984515745,0.41338156
2022-03-10,18026276567,45049405798,0.400144602,17791515874,42997608605,0.413956071
2022-03-11,17747978412,43962034025,0.403711493,17756180312,43005987033,0.413074179
2022-03-12,17600321037,43270530508,0.406750757,17733535680,43176891039,0.410883764
2022-03-13,17568002429,43250736903,0.406189667,17681536358,43216953611,0.409294938
2022-03-14,17477329869,42800425281,0.408344771,17663192404,43363321024,0.407425142
2022-03-15,17463338926,43867254923,0.398095093,17646470713,43620952691,0.404589367
2022-03-16,17518082554,43994606807,0.398187047,17628761399,43742142035,0.40306049
2022-03-17,17807880991,45330016932,0.392849643,17597562031,43782229340,0.402018353
2022-03-18,17976482943,45632695348,0.393938662,17630205536,44020895243,0.400622234
2022-03-19,18236943379,47169611871,0.386624834,17721151584,44577906866,0.397747103
2022-03-20,18337741864,47495959559,0.386090565,17831114361,45184367246,0.394875802
2022-03-21,18466247721,46886052346,0.393853754,17972388340,45768028255,0.392805657
2022-03-22,18623639955,47296382585,0.393764574,18138145630,46257903635,0.392187011
2022-03-23,18823648747,47896581258,0.393006103,18324655086,46815328557,0.391446877
2022-03-24,18904022148,48330416512,0.391141304,18481246680,47243957068,0.391202828
2022-03-25,18899406649,48896858122,0.386515768,18613092923,47710266036,0.390142415
2022-03-26,18924256815,47910388363,0.394992766,18711280557,47816091249,0.391337833
2022-03-27,19037200776,48396955590,0.393355337,18811203259,47944804968,0.392375658
2022-03-28,19331599915,49627194077,0.389536428,18934825001,48336396644,0.391758897
2022-03-29,19709475178,49998200226,0.394203693,19089944318,48722370593,0.391821628
2022-03-30,19771207745,50898616092,0.388442933,19225309889,49151232712,0.391169747
2022-03-31,20013382659,50751039819,0.394344288,19383789962,49497036041,0.391627316
2022-04-01,20962405796,50096884046,0.418437318,19678504126,49668468316,0.396187538
2022-04-02,21259432939,51118472251,0.41588553,20012100715,50126766014,0.399172218
2022-04-03,21398668204,51402789539,0.416293909,20349453205,50556170864,0.402449157
2022-04-04,21417656121,51771792628,0.413693539,20647461235,50862542086,0.405900173
2022-04-05,21556597015,52011853369,0.414455468,20911335783,51150206821,0.408793284
2022-04-06,21499563061,51361689412,0.418591431,21158243685,51216360152,0.413100212
2022-04-07,21037278569,49218464506,0.427426552,21304514529,50997420822,0.41782625
2022-04-08,20617099852,49525202789,0.416295112,21255185109,50915752071,0.41752022
2022-04-09,20582389732,48444021744,0.42486955,21158464651,50533687712,0.418803652
2022-04-10,20422029744,49070314493,0.416178905,21018944871,50200476992,0.418787222
2022-04-11,20302797781,48674214441,0.417116085,20859679393,49757965822,0.419276158
2022-04-12,19451159014,46309845234,0.420022112,20558902536,48943393231,0.420071392
2022-04-13,19382032681,46985927774,0.412507182,20256398196,48318284426,0.419202214
2022-04-14,19511947186,48110469691,0.40556551,20038493713,48159999452,0.416079208
2022-04-15,19338762712,46961029891,0.411804485,19855874121,47793689038,0.41543769
2022-04-16,19462036734,47749583496,0.407585476,19695823693,47694483574,0.412968537
2022-04-17,19516701818,48242159141,0.404556972,19566491132,47576175667,0.41130826
2022-04-18,19465729319,47515472732,0.409671381,19446909923,47410641137,0.410244731
2022-04-19,19587233869,48748493432,0.40180183,19466349188,47759019451,0.407641834
2022-04-20,19849514040,48756927164,0.40711167,19533132240,48012019364,0.406871046
2022-04-21,20508145018,49179528250,0.417005729,19675446216,48164742015,0.408505363
2022-04-22,21186390520,48281788738,0.438807076,19939393045,48353421850,0.412362876
2022-04-23,21364463697,48526700749,0.440262028,20211168326,48464438601,0.417030955
2022-04-24,21563789054,48289274540,0.446554421,20503609360,48471169372,0.423030591
2022-04-25,21738600034,48337514545,0.449725234,20828305176,48588603917,0.42875257
2022-04-26,22075722811,49928758416,0.442144438,21183803596,48757213200,0.434515799
2022-04-27,21907327770,48010781221,0.456300173,21477776986,48650620923,0.441542728
2022-04-28,22011331154,48805687631,0.450999304,21692517863,48597215120,0.446398953
2022-04-29,21264741799,48905774974,0.434810445,21703710903,48686356011,0.445828006
2022-04-30,20817345027,47803484775,0.435477562,21625551093,48583039443,0.445144511
2022-05-01,20299824492,46492908533,0.436621952,21444984727,48326415728,0.443725587
2022-05-02,20208196500,47581437470,0.424707566,21226355650,48218404717,0.440151634
2022-05-03,20422451725,48286834348,0.422940373,20990174067,47983844136,0.437408197
2022-05-04,19500501402,48049642326,0.405840719,20646341728,47989395722,0.430199703
2022-05-05,19436273570,49517517881,0.392513082,20278476359,48091085758,0.421844529
2022-05-06,18606571599,47640720254,0.39056025,19898737759,47910363655,0.415523072
2022-05-07,18408353940,47001110472,0.391657851,19554596175,47795738755,0.409263113
2022-05-08,17650675930,44606295843,0.395699208,19176146381,47526222656,0.403417007
2022-05-09,16593070508,42517111948,0.390268053,18659699811,46802747582,0.398497077
2022-05-10,13259907798,34646739787,0.382717332,17636479250,44854162644,0.392750928
2022-05-11,12914225801,32644614212,0.395600503,16695582735,42653444342,0.39128804
2022-05-12,11110672976,26893662949,0.413133495,15506211222,39421465066,0.394233813
2022-05-13,9170867498,22070016891,0.415535137,14158253493,35768507443,0.397801654
2022-05-14,8991842837,21929792363,0.410028635,12813037621,32186890570,0.400426052
2022-05-15,9015548885,22263931352,0.404939664,11579448043,28995124215,0.401746117
2022-05-16,9138066989,22844294203,0.400015291,10514447541,26184721680,0.40313858
2022-05-17,8985677776,21522492494,0.417501727,9903843252,24309829209,0.408107779
2022-05-18,8915480579,22054220620,0.404252806,9332593934,22796915839,0.409343822
2022-05-19,8754133677,20908338314,0.418691029,8995945463,21941869462,0.410137756
2022-05-20,8735615055,21444009427,0.407368551,8933766543,21852439825,0.4089711
2022-05-21,8684845313,20874454125,0.416051374,8889909753,21701677219,0.409831492
2022-05-22,8554112935,20986981605,0.407591387,8823990332,21519255827,0.410210309
2022-05-23,8640521609,22506702241,0.383908825,8752912421,21471028404,0.407909385
2022-05-24,8653015949,22439431244,0.385616545,8705389302,21602019654,0.40335436
2022-05-25,8650496187,22544633373,0.383705339,8667534389,21672078618,0.400419007
2022-05-26,8436294345,22693938375,0.37174219,8622128770,21927164341,0.39371203
2022-05-27,8051165110,21824262045,0.368908928,8524350207,21981486144,0.388217798
2022-05-28,7829902545,21705738442,0.360729609,8402215526,22100241046,0.380314689
2022-05-29,7839865630,22121313184,0.354403266,8300180196,22262288415,0.372716386
2022-05-30,7847665214,22186943658,0.353706456,8186914997,22216608617,0.368401762
2022-05-31,8141781420,23222772030,0.350594727,8113881493,22328514444,0.363398645
2022-06-01,8389494576,23123861721,0.362806813,8076595549,22411261351,0.360413141
2022-06-02,8955044053,22101890310,0.405170957,8150702650,22326683056,0.365188679
2022-06-03,9695430910,22351291978,0.433774966,8385597764,22401973046,0.374455256
2022-06-04,9895609076,21823090391,0.453446735,8680698697,22418737610,0.38770056
2022-06-05,9901195508,21992531836,0.450207169,8975174394,22400340275,0.401386832
2022-06-06,9953654257,22172788324,0.44891306,9276029971,22398318084,0.414987775
2022-06-07,10158227364,22507515249,0.451326024,9564093678,22296138544,0.429377961
2022-06-08,10137997255,22449863797,0.451583909,9813879775,22199853126,0.442060403
2022-06-09,10168542609,22272475455,0.456551973,9987236711,22224222433,0.449400548
2022-06-10,9980860218,21879349965,0.456177182,10028012327,22156802145,0.452600865
2022-06-11,9751931455,21309525395,0.457632504,10007486952,22083435717,0.453198832
2022-06-12,9396923307,20694454623,0.454079292,9935448066,21897996115,0.453751992
2022-06-13,8930908308,19744794483,0.452317106,9789341502,21551139852,0.454238284
2022-06-14,7635149294,16272372326,0.469209353,9428901778,20660405149,0.456793046
2022-06-15,6944116788,15513179403,0.447626925,8972633140,19669450236,0.456227762
2022-06-16,6977972437,15392054822,0.453348985,8516837401,18686533002,0.455770193
2022-06-17,6956586698,13892476674,0.50074489,8084798327,17545551104,0.462137008
2022-06-18,6942368313,14019439936,0.495195838,7683432164,16504110324,0.467503199
2022-06-19,6515047985,13278533817,0.490645133,7271735689,15444693066,0.47272689
2022-06-20,6561437183,14003361921,0.468561565,6933239814,14624488414,0.475047527
2022-06-21,6607742007,14085819818,0.469105959,6786467344,14312123770,0.475032756
2022-06-22,6363091566,13945138015,0.456294628,6703463741,14088117858,0.476271
2022-06-23,6477284148,14184552415,0.456643534,6631936843,13915617514,0.47674165
2022-06-24,6600423592,14811543671,0.445626988,6581056399,14046912799,0.468867664
2022-06-25,6709013663,15264155053,0.439527353,6547720021,14224729244,0.460915023
2022-06-26,6722455332,15327389447,0.438591017,6577349642,14517422906,0.453478721
2022-06-27,6689465709,15058362735,0.444235926,6595639431,14668137308,0.450003629
2022-06-28,6561073446,14785086573,0.443762937,6588972494,14768032558,0.446383198
2022-06-29,6538651825,14331628922,0.456239264,6614052531,14823245545,0.446375288
2022-06-30,6576421845,14120323742,0.465741577,6628215059,14814070020,0.447675009
2022-07-01,6509340622,13891912243,0.468570526,6615203206,14682694102,0.450952657
2022-07-02,6375396321,13901521835,0.458611395,6567543586,14488032214,0.453678949
2022-07-03,6369637337,14925587551,0.426759571,6517141015,14430631943,0.451988742
2022-07-04,6176177280,14794473911,0.417465151,6443814097,14392933540,0.448164346
2022-07-05,6439412005,15241313787,0.422497174,6426433891,14458108856,0.44512638
2022-07-06,6202432676,15621657643,0.397040623,6378402584,14642398673,0.436669431
2022-07-07,6010652178,15812784742,0.380113451,6297578346,14884178816,0.424436841
2022-07-08,6073553911,16188605294,0.375174624,6235323101,15212277823,0.41109457
2022-07-09,6041582334,16114085302,0.374925552,6187635389,15528358319,0.399139449
2022-07-10,6038384358,16060453643,0.375978443,6140313535,15690482046,0.391885003
2022-07-11,5972500632,15756270168,0.379055485,6111216871,15827881511,0.386397908
2022-07-12,5749893842,15262870710,0.376724271,6012714276,15830961072,0.379858921
2022-07-13,5625501279,14647530489,0.384058001,5930295505,15691800050,0.378004261
2022-07-14,5858822887,14863902655,0.394164509,5908605606,15556245466,0.380011555
2022-07-15,6000893854,15103114634,0.397328233,5898225598,15401175372,0.383176356
2022-07-16,6012141105,15235374767,0.394617211,5894019708,15275645295,0.385989451
2022-07-17,6248241442,15711316740,0.397690502,5923999292,15225768595,0.389091173
2022-07-18,6341062322,15589860400,0.406742726,5976650962,15201995771,0.393046493
2022-07-19,6643748480,16440272491,0.404114256,6104344481,15370196025,0.396959348
2022-07-20,6772504072,16484798615,0.410833291,6268202023,15632662900,0.40078439
2022-07-21,6754319696,16311375000,0.41408647,6396130139,15839444664,0.403630384
2022-07-22,6736706978,16531713653,0.407502036,6501246299,16043530238,0.405083785
2022-07-23,6322693473,16502706538,0.383130698,6545610923,16224577634,0.403442854
2022-07-24,6293283654,16476882718,0.381946255,6552045525,16333944202,0.401193676
2022-07-25,6321654392,16434846376,0.384649436,6549272964,16454656484,0.398037492
2022-07-26,6214189972,15964712019,0.389245353,6487907462,16386719274,0.395913363
2022-07-27,6348329239,15945105719,0.398136541,6427311058,16309620289,0.394099541
2022-07-28,6426292200,16696501260,0.384888552,6380449987,16364638326,0.38992841
2022-07-29,6638404257,17171080600,0.386603756,6366406741,16455976461,0.386942942
2022-07-30,6214025043,16600835290,0.374320023,6350882680,16469994855,0.385684274
2022-07-31,6202223273,16595563345,0.373727794,6337874054,16486949230,0.384510208
2022-08-01,6177348863,16548596703,0.373285359,6317258978,16503199277,0.382886768
2022-08-02,6219196377,16305546678,0.381415999,6317974179,16551889942,0.381768289
2022-08-03,6029016125,16095405736,0.374579941,6272358020,16573361373,0.378403061
2022-08-04,6164412392,16146538804,0.381779183,6234946619,16494795308,0.377958865
2022-08-05,6822168462,16406048621,0.415832515,6261198648,16385505025,0.382134402
2022-08-06,7350281143,16971909930,0.43308509,6423520948,16438515688,0.390529412
2022-08-07,7618668466,16829978120,0.452684395,6625870261,16472003513,0.401808926
2022-08-08,7692844416,16952032003,0.453800725,6842369626,16529637127,0.413311121
2022-08-09,8091902306,17333916574,0.46682481,7109899044,16676547113,0.42551238
2022-08-10,8064026424,16935695145,0.47615562,7400614801,16796588457,0.440023191
2022-08-11,8222563854,17712074866,0.464234931,7694636439,17020236466,0.451802584
2022-08-12,8317922955,17693269287,0.47011792,7908315652,17204125132,0.459557642
2022-08-13,8418551256,18032339466,0.466858517,8060925668,17355615066,0.464382417
2022-08-14,8498410337,17947439824,0.473516581,8186603078,17515252452,0.467358443
2022-08-15,8486687742,17754480917,0.478002583,8300009268,17629888011,0.470815852
2022-08-16,8372672532,17591699327,0.4759445,8340119300,17666714119,0.472118664
2022-08-17,8078380509,17714199274,0.456039835,8342169884,17777928994,0.469244981
2022-08-18,7915555535,17371110867,0.455673537,8298311552,17729219852,0.468021925
2022-08-19,7648582251,17097196285,0.447358861,8202691452,17644066566,0.46477063
2022-08-20,7282086215,16212198484,0.44917327,8040339303,17384046425,0.462244167
2022-08-21,7194717916,16201140144,0.444087135,7854097529,17134575043,0.45803996
2022-08-22,7216378033,16458098058,0.438469743,7672624713,16949377491,0.452392412
2022-08-23,7263973411,16440894444,0.441823493,7514239124,16784976794,0.447517982
2022-08-24,7521993276,16496574022,0.455973056,7434755234,16611030329,0.447508442
2022-08-25,7510470596,16526590678,0.454447668,7376885957,16490384588,0.447333318
2022-08-26,7502878138,16600066004,0.451978814,7356071084,16419365976,0.447993311
2022-08-27,7133432380,15757760662,0.452693281,7334834821,16354446287,0.44849617
2022-08-28,7066253065,15671296940,0.450904165,7316482700,16278754401,0.449470032
2022-08-29,6985525534,15317997134,0.456033871,7283503771,16115882841,0.451979193
2022-08-30,7007339829,15571541577,0.450009384,7246841831,15991689574,0.453148606
2022-08-31,6979555382,15481184302,0.450841179,7169350703,15846633900,0.45241548
2022-09-01,7038512926,15513731379,0.453695681,7101928179,15701939714,0.452308054
2022-09-02,7060862360,15684157114,0.450190744,7038783068,15571095587,0.452052615
2022-09-03,7085731684,15802214677,0.448401178,7031968683,15577446160,0.451439458
2022-09-04,7098171004,15718175475,0.451590009,7036528388,15584143094,0.451537435
2022-09-05,7094262244,15665370253,0.452862724,7052062204,15633767825,0.451084414
2022-09-06,7224048474,15796350656,0.457323886,7083020582,15665883408,0.452129343
2022-09-07,7069249447,15071136226,0.469058825,7095834020,15607305111,0.454731864
2022-09-08,7058502299,15324717581,0.460595914,7098689645,15580303140,0.455717612
2022-09-09,7077994394,15219169178,0.465071011,7101137078,15513876292,0.457843364
2022-09-10,7318880286,15821768764,0.462582938,7134444021,15516669733,0.45986933
2022-09-11,7351803153,16003744555,0.459380186,7170677185,15557465316,0.460982212
2022-09-12,7305692321,15906417277,0.459292133,7200881482,15591900605,0.461900699
2022-09-13,7125058698,15727789010,0.453023543,7186740085,15582106084,0.461286364
2022-09-14,6912903296,14872813011,0.464801332,7164404921,15553774197,0.460678151
2022-09-15,6906936400,14754147043,0.468135256,7142752650,15472264120,0.4617552
2022-09-16,6246118957,14259576261,0.438029773,7023913302,15335179417,0.457892166
2022-09-17,6308946992,14230113537,0.443351838,6879637117,15107800099,0.455144866
2022-09-18,6312049991,14421267616,0.437690372,6731100951,14881731965,0.452046321
2022-09-19,6169630619,13968727476,0.441674493,6568806422,14604919136,0.449529515
2022-09-20,5983258177,14028234749,0.426515402,6405692062,14362125670,0.445742638
2022-09-21,6055597508,13911133620,0.435305826,6283219806,14224742900,0.441528994
2022-09-22,6031242407,13637652639,0.442249305,6158120664,14065243700,0.437831001
2022-09-23,6145291975,14125534367,0.43504846,6143716810,14046094858,0.437405099
2022-09-24,6279525999,14187364078,0.442614002,6139513811,14039987792,0.437299694
2022-09-25,6243855779,14103715115,0.442710004,6129771781,13994623149,0.438016785
2022-09-26,7117299300,13999557610,0.508394586,6265153021,13999027454,0.447548227
2022-09-27,7177360110,14122864804,0.508208512,6435739011,14012546033,0.459218671
2022-09-28,7228916649,14136621158,0.511360994,6603356031,14044758539,0.470083695
2022-09-29,7062040759,14241938020,0.495862343,6750612939,14131085022,0.4777427
2022-09-30,7022276313,14287322675,0.491504005,6875896416,14154197637,0.485807778
2022-10-01,6971830891,14286528209,0.488000359,6974797114,14168363942,0.492291543
2022-10-02,6943406814,14271375402,0.486526815,7074732977,14192315411,0.498551088
2022-10-03,6901529960,14123651460,0.488650543,7043908785,14210043104,0.49573051
